BertzCT,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3v,Chi4n,EState_VSA1,ExactMolWt,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,HallKierAlpha,HeavyAtomMolWt,Kappa3,MaxAbsEStateIndex,MinEStateIndex,NumHeteroatoms,SMR_VSA10,SMR_VSA5,SlogP_VSA3,VSA_EState9
2160.386513,29.55509832,19.78851716,26.75780455,14.40727145,21.15289285,12.38360256,5.436921591,84.55497195,1017.457565,0.826086957,1.391304348,2.158730159,-2.44,955.427,20.53353696,12.73373855,-5.573146669,28,69.14135342,134.8856594,50.69749222,108.2331294
1745.807133,24.55509832,12.57180332,17.0929903,8.54660986,14.7912197,11.25301544,3.852549146,84.55497195,621.0608342,1.0625,1.78125,2.484375,-2.44,596.138,12.89627951,12.67188522,-5.571524996,28,69.14135342,57.33288437,50.69749222,100.8038337
132.529325,3.625897658,1.923512859,1.923512859,1.014211137,1.014211137,0.165963653,0.0,11.93861058,104.0109586,1.333333333,1.833333333,1.833333333,-1.06,100.029,3.479710145,9.553611111,-1.257037037,4,11.93861058,0.0,9.589074368,37.66666667
97.86291713,3.560660172,1.946232762,1.946232762,1.508558188,1.508558188,0.364809064,0.133333333,6.103966388,101.0476785,1.666666667,2.0,2.0,-0.09,94.049,3.47,9.806805556,-0.787037037,3,7.822697123,13.8474744,9.088795447,22.41101852
431.1591217,8.517455851,5.138524125,7.676515388,4.734715959,6.930110294,4.737922844,2.941714722,15.64539425,314.0684262,1.181818182,1.863636364,2.454545455,-0.26,294.051,12.51479957,11.0944805,-5.046365557,9,15.64539425,33.61285484,17.9644751,28.9179677
430.6820009,7.18154055,4.669939472,4.669939472,2.816708822,3.409975976,2.57206529,1.305665965,24.12557734,244.0242225,1.666666667,2.444444444,2.777777778,-0.01,232.107,2.358651237,10.08826906,-0.737546296,8,7.822697123,24.85665557,13.8256584,44.55468238
102.6059378,4.625897658,2.965421244,2.965421244,2.272429169,2.272429169,1.474040131,0.790638472,24.60192589,150.0528234,1.6,2.1,2.3,-0.2,140.05,1.277891157,8.87662037,-1.413194444,5,0.0,24.60192589,4.736862954,34.33333333
118.9162238,4.947264863,3.819603024,3.819603024,2.82036514,2.82036514,1.664651573,0.799190167,5.969305288,131.0582431,1.333333333,2.083333333,2.416666667,-0.61,120.067,5.43,10.24874528,-0.933313492,4,5.969305288,25.3043057,4.794537184,21.66666667
145.8284896,4.327185822,2.165094481,2.165094481,1.904313522,1.904313522,1.042535822,0.89532672,0.0,173.0468229,1.0,1.571428571,1.857142857,-0.22,168.06,1.415744324,9.296142857,-0.142685185,3,17.74406608,0.0,4.794537184,47.15222222
289.5992117,9.754280653,4.912622353,4.912622353,3.243794156,5.611155185,2.284474146,1.98869347,52.95816849,260.0297186,1.454545455,2.181818182,2.619047619,-0.46,247.031,5.689438202,10.28143658,-1.743384196,12,15.64539425,25.86934683,22.31640759,59.66666667
170.3657024,5.109060905,3.637744389,3.637744389,2.703541798,2.703541798,1.346442286,0.668452758,29.92947196,150.0528234,1.272727273,1.818181818,2.090909091,-0.24,144.085,1.351378662,10.0498256,-1.296235228,7,17.84579031,18.88348408,14.38361155,33.67044692
224.3672689,5.947264863,3.273243972,3.273243972,2.476804346,2.476804346,1.592898498,0.64799239,36.9920528,176.032088,1.076923077,1.538461539,1.846153846,-1.59,168.06,1.003615681,10.77925076,-1.495,6,5.969305288,31.02274752,14.63792753,43.19805556
52.7548875,3.308060413,1.261801681,1.670049972,0.622008468,1.077350269,0.408248291,0.0,5.969305288,89.04767846,2.166666667,2.666666667,2.333333333,-0.57,82.038,0.92905918,9.519305556,-0.091878307,3,5.969305288,0.0,4.794537184,19.66666667
431.1591217,9.593172146,6.057909526,6.057909526,4.428511312,4.428511312,3.710047007,2.988400958,0.0,284.2194948,1.333333333,1.833333333,2.333333333,-1.38,272.218,1.868551532,11.51932472,-0.077909526,1,0.0,0.0,0.0,35.16666667
106.2651805,3.854059276,2.4868869,2.4868869,1.432883581,1.904830737,0.946054734,0.287457479,0.0,113.0476785,1.375,2.125,2.5,-0.02,108.056,3.422420004,10.26685185,-0.200787037,4,17.74406608,6.420821623,4.794537184,20.65706005
281.7021006,6.123609001,4.267025738,4.267025738,3.404139716,3.404139716,2.754513141,1.840879283,24.35373999,206.0426527,0.888888889,1.555555556,2.111111111,-1.3,190.145,2.121592092,12.61572563,-1.490740741,5,0.0,25.23563636,0.0,32.5
371.2311089,10.11487952,6.318616085,7.48345552,5.324496744,6.070752797,3.301782038,1.1900355,44.87655915,358.0929876,1.192307692,1.884615385,2.5,-0.58,339.135,3.267506548,11.59123958,-4.734303204,10,7.822697123,24.41586555,18.34940556,55.90581131
105.9209386,4.977162391,2.932841772,2.932841772,1.877144418,1.877144418,0.908248291,0.503850813,17.35360105,146.0215233,1.833333333,2.0,2.333333333,-1.1,136.062,2.297014925,10.78268707,-1.597021549,5,12.0004198,12.46266245,9.589074368,33.66666667
346.2208898,5.092224153,3.781380651,3.781380651,1.933552378,1.933552378,0.912719438,0.206339345,24.40127303,342.1162115,1.125,1.75,1.375,-1.1,320.121,5.154841685,10.03174174,-1.076481482,4,11.93861058,19.26246487,9.589074368,52.33333333
540.1950575,9.952397498,5.173680796,6.069946879,4.986902927,5.078926099,3.249868329,1.057654296,26.86756225,284.0756841,1.181818182,1.727272727,2.181818182,-0.26,246.157,1.747612859,11.24195321,-4.628518519,6,18.98657506,18.94560963,13.8256584,42.75
75.33515885,3.180739213,1.774215467,1.774215467,1.127304926,1.127304926,0.513893756,0.078092629,12.01114612,102.0316941,1.833333333,2.25,2.25,-0.61,96.041,2.132115028,9.645324074,-1.178240741,4,5.969305288,12.96557803,4.794537184,25.16666667
680.1722444,10.37991785,6.123140835,6.123140835,5.350151999,5.350151999,3.971575663,2.412288012,58.62208202,342.1162115,0.652173913,1.260869565,1.826086957,-2.95,320.121,2.010111972,12.38182115,-1.507952222,6,10.96924436,36.62379833,0.0,74.91507101
158.34093,4.947264863,3.213877002,3.213877002,2.24972252,2.24972252,1.819832899,0.84872689,0.0,149.0476785,1.5625,2.375,2.5,-1.14,138.058,3.297014925,7.875,0.137362056,1,0.0,33.61285484,0.0,22.0
1432.410201,18.70994765,10.20074842,14.1130581,8.949669033,11.39715213,8.419267912,4.169354643,94.27131185,665.1004138,1.0,1.733333333,2.4,-3.493766234,638.206,5.678672701,12.58336726,-5.568214542,22,27.45975371,49.07960067,22.70133806,88.28839901
617.8245939,13.12880541,6.139917054,9.179963579,5.383871669,7.383871669,4.297024086,1.177499044,29.92592209,388.0406772,1.461538462,2.307692308,2.730769231,-1.1,374.149,4.120423229,11.93723356,-1.14074074,13,17.72185552,24.53980033,14.32593732,53.0
201.8713939,6.613392203,3.465607714,3.465607714,2.54733493,2.54733493,1.502930857,0.898952589,11.93861058,178.047738,0.714285714,0.928571429,1.071428571,-1.22,168.06,2.923514785,10.08746929,-2.362037037,6,11.93861058,24.41586555,9.589074368,35.83333333
271.1386867,5.125897658,3.781380651,3.781380651,2.719449317,2.719449317,1.611120285,0.955337442,5.969305288,164.0473441,1.555555556,1.777777778,2.111111111,-1.51,152.061,1.747612859,10.11953704,-0.955138889,3,5.969305288,0.0,4.794537184,30.0
444.8764011,7.221032672,4.039547953,5.834957955,3.474426113,4.402408062,2.917654466,1.147944967,46.24737705,259.045703,1.166666667,1.833333333,2.333333333,0.02,245.039,10.76933565,10.09087065,-4.784797878,9,15.64539425,24.85665557,22.91445385,34.16666667
531.7686034,29.55509832,20.6011891,25.10797463,15.57532108,20.96337685,13.78334552,4.367218931,83.18384602,909.2145887,1.078947368,1.870967742,2.368421053,-2.44,859.339,19.51397437,12.62684059,-5.559021169,28,69.14135342,64.25662157,50.69749222,106.4540556
1123.772869,13.66681022,11.59861801,11.59861801,10.71515728,10.71515728,8.288527849,4.001118461,29.44689803,614.1472675,1.117647059,1.741935484,2.202898551,-3.22,580.143,7.089096407,11.59562118,-1.909054049,8,72.63926725,24.9253249,14.38361155,98.68908141
288.1883451,4.625897658,3.328319829,3.328319829,2.229187791,2.229187791,1.462517642,0.895229535,0.0,137.0476785,1.0,1.5,2.0,-1.26,130.082,1.807312283,8.794259259,0.383680556,2,5.687386275,0.0,0.0,22.33333333
268.0407971,7.236382105,5.346954821,5.346954821,3.082475403,3.082475403,2.471576206,1.831593729,0.0,203.1105758,1.181818182,1.818181818,2.454545455,-2.69,190.228,1.333916224,11.50371352,0.021666667,4,10.96924436,0.0,0.0,38.0
96.6017922,3.680739213,2.580464759,3.601155374,1.892403013,2.891113005,1.126005749,0.258158461,0.0,111.1160924,1.571428571,2.0,2.0,0.02,102.076,4.070238064,10.46037037,0.232599208,3,17.74406608,25.23563636,4.794537184,23.65500797
1715.969176,23.20772277,14.04052893,16.5448179,11.6764855,16.01293624,11.32856465,4.400522452,84.55497195,853.1519884,1.0,1.684210526,2.368421053,-2.44,784.425,13.28051123,12.64438027,-5.573146669,28,69.14135342,53.37823529,50.69749222,118.3333333
2174.823843,28.3015496,20.67588457,25.1826701,15.87035286,20.44578607,13.96892777,6.992406962,90.65893834,905.1024514,0.571428571,1.028571429,1.696428571,-3.42,871.35,8.424398963,12.68797328,-5.571524996,29,69.14135342,99.3298178,50.69749222,142.6965833
874.4226455,18.04735027,10.00229242,17.18572666,6.693611137,13.6696398,6.571805464,2.988400958,84.55497195,612.1519625,0.967741936,1.344827586,2.419354839,-1.3,564.14,10.84840016,12.76297037,-5.57657003,20,21.55257398,108.9610471,27.26638634,79.91666667
201.0674371,4.625897658,2.282543268,3.236957584,1.811731173,2.458497074,1.308333338,0.36586563,37.25064869,180.0422587,1.083333333,1.5,1.833333333,-1.18,172.095,1.391481223,10.74958333,-1.834814815,6,0.0,24.53980033,0.0,44.33333333
327.3995915,5.509854462,3.549193339,3.549193339,2.94355492,2.94355492,2.099462226,1.212125081,0.0,180.0633881,1.416666667,2.083333333,2.916666667,-1.71,168.06,0.777441468,10.86875,-0.535925926,7,5.817862778,6.420821623,11.21535881,36.66666667
860.6569925,13.2536913,12.90563858,12.90563858,11.14159701,11.14159701,8.36459048,5.769204091,0.0,386.3548661,0.916666667,1.5,2.416666667,-0.57,340.296,0.913835479,10.24869284,-0.336257322,4,0.0,129.5327945,0.0,79.41666667
1262.79166,18.42002907,10.88150682,13.38860783,8.251175127,10.71515728,7.320133378,3.814628617,83.05723572,822.1335987,1.264705882,1.970588235,2.548387097,-1.38,783.285,7.763164222,12.13865488,-5.444269153,19,22.2754856,55.24569261,22.70133806,84.43839499
577.1727756,13.12880541,10.1148862,10.1148862,8.351396053,8.351396053,6.162848133,4.288718039,0.0,332.2351449,1.214285714,1.785714286,2.214285714,-1.27,300.228,1.918210117,9.883761338,-0.560184384,3,5.783244946,62.10730426,4.794537184,53.83333333
327.3995915,6.147065708,3.773371842,3.773371842,2.116585719,2.498976372,1.422956523,0.990334334,0.0,180.0633881,1.545454546,2.272727273,3.0,-1.85,168.06,3.311018341,11.632714,0.172566526,4,17.74406608,0.0,4.794537184,30.16666667
201.8713939,5.865696509,2.654911126,3.176829091,1.978699195,2.618022907,1.749075186,0.895229535,20.53354548,172.0136746,1.333333333,1.583333333,1.833333333,-0.2,163.001,5.869198966,9.813101852,-4.1810645,9,14.29491799,6.103966388,14.38361155,35.65755008
159.4212455,4.53658126,2.3842904,2.3842904,1.949718718,1.949718718,0.986902907,0.362742857,11.93861058,150.0528234,0.80952381,-5.111111111,2.111111111,-1.22,140.05,7.43,10.44165816,-1.343327964,5,17.90791586,6.103966388,14.91266404,25.33333333
169.1036009,6.112590865,3.281313951,3.281313951,2.399134275,2.399134275,1.529449222,0.896782603,24.41586555,162.0528234,1.545454546,2.272727273,2.818181818,-0.2,152.061,1.052595156,9.618425926,-0.927962963,7,0.0,31.02274752,9.843390349,35.65755008
271.1386867,5.53658126,3.182751409,3.182751409,2.431943542,2.431943542,1.978699195,1.065275439,0.0,162.0528234,1.307692308,2.0,2.538461539,-1.66,152.061,1.520844812,10.76664227,0.171993575,3,17.74406608,6.420821623,4.736862954,27.1322772
571.6385353,9.949160848,5.888090439,9.867350358,3.293262878,5.58489685,3.97897261,1.287269166,46.24737705,342.1162115,1.166666667,1.75,2.5,-0.51,320.121,5.590553976,11.09478138,-5.077909399,16,15.64539425,24.53980033,22.70133806,46.83333333
146.2188491,5.109060905,3.553939491,3.553939491,2.571552775,2.571552775,1.86705949,0.757240859,12.01114612,180.0633881,1.166666667,2.0,2.454545455,-1.51,168.06,1.72154519,10.09087065,-0.933313492,3,5.969305288,0.0,11.21535881,37.66666667
72.58027135,2.64273441,1.699081024,1.699081024,1.018971878,1.018971878,0.389527556,0.846002681,5.969305288,89.04767846,1.5,2.1,2.3,-0.57,82.038,5.43,9.599305556,-0.896759259,2,5.969305288,6.420821623,4.794537184,19.66666667
289.7237977,6.968432913,4.377156753,5.377156753,3.234923466,4.262091766,2.757261669,1.289774594,31.84498936,264.1361591,1.25,1.6875,2.3125,-3.35,244.161,2.472041173,10.10337176,-4.752404765,8,7.822697123,12.84164325,13.8256584,46.91666667
281.2118756,10.03138174,4.413266198,5.905036397,3.243226352,4.643492507,2.545518278,1.275016954,42.39569259,300.0246332,1.3125,1.875,2.5625,-0.09,287.052,3.245170716,11.08417562,-4.689671477,10,7.822697123,43.87093454,13.8256584,63.2032191
180.8771238,5.574586063,3.319073261,3.319073261,2.522250971,2.522250971,1.66431524,0.973274801,36.9920528,178.047738,1.083333333,1.583333333,1.833333333,-0.98,168.06,2.662133527,10.3932979,-2.866319444,6,11.75255023,24.41586555,9.589074368,42.33333333
128.9546184,4.625897658,2.8756344,2.5975121,1.8756344,1.8756344,0.946351261,0.461239621,11.93861058,117.0320284,1.375,2.0,2.5,-1.06,110.052,2.43,10.08782407,-1.26537037,4,11.93861058,12.52478801,9.589074368,33.33333333
133.7744375,4.180739213,2.210074616,2.210074616,1.345810454,1.345810454,0.732220362,0.265231516,17.91832585,132.0422587,1.272727273,1.909090909,2.363636364,-1.1,124.051,2.543994039,9.993880386,-1.214074074,5,18.21502038,12.46266245,9.589074368,30.83333333
52.7548875,2.27005561,1.925234884,1.925234884,0.612372436,0.612372436,0.249521969,0.0,6.103966388,45.02146372,1.5,1.733333333,1.733333333,-0.33,40.021,1.84,9.083333333,-0.833333333,3,0.0,0.0,0.0,21.66666667
97.66153868,2.560660172,1.043603933,1.451367684,0.550679112,0.550679112,0.391481474,0.0,5.969305288,97.96737954,2.4,2.4,2.6,-0.57,96.063,1.280136054,9.640416667,-0.787037037,3,5.969305288,0.0,4.794537184,17.16666667
150.2557124,4.977162391,3.971007039,3.971007039,3.38144649,3.38144649,1.642813197,0.755126614,12.20793278,167.0694765,1.454545455,2.090909091,3.0,-0.56,158.096,5.863728814,8.296388574,-0.702430556,6,0.0,39.21390566,0.0,35.0
240.1537095,8.417121318,4.71624163,6.787097164,3.323218194,4.562570985,2.987189908,1.105022151,38.96937942,313.0198822,1.4375,2.0625,2.5625,-1.63,301.059,3.054021304,10.76250378,-4.863876667,11,13.72987685,24.85665557,13.8256584,47.15222222
292.4552797,5.198377303,3.281313951,3.281313951,2.692812441,2.692812441,1.286449932,0.703905572,12.01114612,194.0426527,1.333333333,1.916666667,2.416666667,-1.55,184.059,5.43,10.26253496,-1.020300926,6,5.969305288,12.84164325,11.21535881,41.0
254.7830614,4.877010098,2.274215467,2.674215467,1.127304926,1.893414038,0.653029673,0.416101753,0.0,131.0582431,1.625,2.125,2.5,-1.18,122.128,0.729374857,8.296388574,0.003166572,3,0.0,6.103966388,0.0,21.66666667
192.433067,4.414719447,2.801636245,2.801636245,2.676274069,2.676274069,1.204208933,0.361281666,5.969305288,148.0735589,1.0,1.5,1.833333333,-1.51,136.062,1.804460078,10.31281557,-0.985943405,3,5.969305288,0.0,0.0,37.0
1122.912455,18.98897876,8.610083145,13.36908219,6.51691422,11.08101701,9.561727785,2.41888002,82.32229129,546.0651913,1.056603774,1.716981132,2.358490566,-2.44,510.112,7.089096407,12.64438027,-5.444269153,26,21.46325702,69.41002225,45.90295503,51.19189037
176.8771238,6.275874227,3.876105059,4.428722908,2.205837946,3.431204165,1.914541993,1.065275439,54.20055068,180.0633881,1.714285714,2.428571429,2.428571429,-0.24,168.06,5.45785124,10.09978704,-4.712517764,8,17.74406608,31.02274752,14.38361155,53.83333333
128.0931533,10.30806041,5.968908462,8.377156753,3.950435593,6.071114664,2.688578376,0.922926406,44.87655915,364.0242564,0.75,1.0625,1.375,0.02,351.172,6.713014845,10.49082606,-4.957220372,12,37.15832004,36.62379833,19.31711626,44.26083333
158.34093,4.03658126,2.871655286,2.871655286,1.134938477,1.134938477,1.15921395,1.017893548,12.01114612,159.0934285,1.444444444,1.722222222,2.111111111,-1.55,148.073,3.848565935,10.03932634,-1.096666667,5,11.87648502,24.60192589,9.589074368,34.16666667
731.665451,11.6690351,5.336107095,7.884636649,4.248140504,7.036836457,3.919176401,1.575518244,46.24737705,339.0467657,1.214285714,1.857142857,2.142857143,-1.67,325.085,4.05426312,11.6634981,-5.503481833,15,15.64539425,24.85665557,22.70133806,55.76853371
207.7592865,4.304530453,2.400104685,2.400104685,1.636537823,1.636537823,0.835979233,0.534584645,0.0,111.0796473,1.545454546,2.181818182,2.909090909,-1.85,102.076,0.92905918,10.51064909,0.514722222,4,11.16387794,0.0,0.0,15.16666667
730.3532093,13.2536913,9.832325208,10.16975374,6.47820865,7.70178068,5.452629345,2.526548234,44.11442333,468.0070078,1.125,1.833333333,2.3,-1.36,450.053,3.871377145,11.44642621,-4.834178634,14,19.69918214,24.60192589,13.8256584,58.21413462
378.0184384,8.131030293,5.953692975,6.213937168,3.114016186,4.171342758,2.588099173,1.521045585,61.91470014,342.1162115,1.083333333,1.916666667,2.5,-1.87,320.121,5.678672701,9.795324074,-1.413194444,13,0.0,24.41586555,9.843390349,61.17973574
149.1036009,4.464101615,2.4868869,2.4868869,1.739210955,1.739210955,0.912347592,0.387465472,0.0,145.1168305,1.833333333,2.0,2.433333333,-0.04,136.062,3.479710145,8.651944444,0.681481482,1,0.0,25.5524916,0.0,21.33333333
494.2749638,9.297042277,5.889596218,5.889596218,4.38637923,4.38637923,2.092682607,1.267894404,0.0,215.0738932,1.363636364,2.272727273,3.0,-3.15,201.576,1.293884945,11.52796714,-0.734791063,3,10.96924436,0.0,0.0,42.5
748.919884,10.9113027,7.083439213,7.083439213,5.9887508762,5.988750876,3.847892813,2.783312783,5.969305288,364.02420337,1.0,1.75,2.125,-1.51,352.166,1.520844812,11.74965775,-0.99477037,4,5.969305288,24.85665557,4.794537184,56.08333333
1785.110653,24.55509832,15.0605295,18.0484117,11.6764855,17.06454127,11.64469843,5.338136664,84.55497195,959.1574677,1.048387097,1.741935484,2.387096774,-2.48,907.383,13.66917054,12.63942846,-5.570646669,29,69.14135342,83.2022312,50.69749222,112.7213967
162.1173001,4.414719447,2.840840959,2.840840959,1.822301623,1.822301623,1.189918948,0.804628111,6.041840829,109.0527638,1.5,2.083333333,2.5,-0.4,102.072,1.277891157,10.25364182,-0.787037037,4,6.041840829,6.041840829,4.794537184,23.41944444
1268.08726,19.27958332,15.45035585,16.85860414,14.72097616,14.72097616,12.70893884,7.241293732,0.0,737.3200308,0.588235294,0.970588235,1.323529412,-6.95,683.132,8.610843344,10.8578905,-0.369837963,4,0.0,106.7564706,28.42117772,71.12544434
1222.088481,16.59866187,10.67411072,11.6764855,8.012199133,10.66143741,7.692568611,5.578343024,47.17982979,469.0706344,1.041666667,1.75,2.583333333,-2.15,442.274,3.078432967,12.4289585,-1.406296296,10,47.32530028,68.59025144,24.79330809,97.25
144.9737366,4.16390246,2.841397182,2.841397182,1.381852065,1.381852065,1.381852065,0.452654749,12.01114612,148.0371734,1.888888889,2.0,2.733333333,-1.3,140.05,3.453383332,10.30065142,-1.582058414,4,11.75255023,6.420821623,11.21535881,34.16666667
224.5950728,7.30663687,4.54660986,4.54660986,3.455164039,3.455164039,2.270069222,1.492145014,36.67519757,234.1732133,1.0,1.666666667,2.333333333,-0.61,212.116,3.247122771,10.74091167,-1.30277497,8,11.87648502,37.89090293,9.589074368,52.75
1273.329426,28.94894517,20.67588457,20.67588457,18.79895251,18.79895251,12.36908219,10.2829486,0.0,536.4382018,0.666666667,1.181818182,1.757575758,-2.5,480.44,10.22,10.44069303,-0.293932387,1,0.0,111.3516902,0.0,89.83333333
75.33515885,3.180739213,1.774215467,1.774215467,1.127304926,1.127304926,0.513893756,0.078092629,12.01114612,102.0316941,1.857142857,2.285714286,2.285714286,-0.61,96.041,2.132115028,9.645324074,-1.178240741,4,5.969305288,12.46266245,4.794537184,25.5
785.3940622,10.75612661,7.676515388,7.676515388,6.097089755,6.097089755,3.670527891,2.569694053,58.79594091,230.0191539,1.357142857,2.214285714,2.857142857,-2.08,216.104,2.183380137,10.27611111,-1.697962963,12,5.969305288,36.75459322,9.531400138,45.32266629
242.2346535,6.092224153,4.789602724,4.789602724,3.957930321,3.957930321,2.096558189,1.027297969,24.12557734,194.0579088,1.461538462,2.076923077,2.769230769,-1.22,184.106,2.703229202,11.08011272,-1.429820011,6,11.16387794,24.53980033,4.736862954,44.6402155
59.81353753,3.7876937,2.473598323,2.473598323,1.622740754,1.622740754,0.983266813,0.182918683,0.0,103.0633285,1.0,1.538461539,1.846153846,-0.57,94.049,5.92,9.912131047,0.076591607,2,5.687386275,19.26246487,4.794537184,21.66666667
685.4908384,11.5284071,9.490878804,9.490878804,6.525935007,6.525935007,4.737922844,2.087652919,0.0,342.1162115,1.0,1.818181818,2.272727273,-1.55,320.121,1.988352621,12.14273414,-0.293932387,2,11.56648989,0.0,0.0,53.16666667
201.0384684,4.03658126,2.095903689,3.02093653,1.542593429,2.24972252,0.513893756,0.212745889,18.2497736,169.9980246,1.5,2.0,2.3,-0.46,163.001,5.113859167,9.883761338,-4.503881173,7,7.822697123,6.103966388,9.088795447,35.65755008
102.6059378,4.03658126,1.774215467,1.774215467,1.127304926,1.127304926,0.658248291,0.0,12.01114612,87.99828575,1.5,2.0,2.0,-1.1,84.03,5.92,9.636574074,-1.568935185,3,5.969305288,12.46266245,4.794537184,33.33333333
56.56842503,1.914213562,1.224476057,1.224476057,0.56190191,0.56190191,0.135260401,0.0,5.969305288,72.02112937,1.75,2.0,2.0,-0.86,68.031,3.14,9.368055556,-1.078703704,3,12.25546581,6.9237372,9.589074368,18.16666667
2174.823843,31.55509832,21.55067884,28.05746438,15.47693645,21.30502486,13.94159381,6.255628099,84.55497195,1055.360525,1.03030303,1.709090909,2.166666667,-4.0,987.472,22.81794038,12.74100262,-5.577001456,28,69.14135342,134.8856594,50.69749222,128.7161137
747.3346194,8.764856092,5.259616277,7.787055925,4.853954631,5.821916064,3.710047007,2.503702671,38.55515643,291.0330302,1.444444444,2.055555556,2.5,-1.29,277.153,3.629203449,11.62151664,-4.617566238,11,13.6405599,24.85665557,13.8256584,47.13335906
579.6700656,10.74300206,6.318616085,7.848912828,4.577084214,6.465608489,3.114838197,1.923139177,20.53354548,379.2487599,0.85,1.55,2.2,-0.5,341.174,4.05426312,11.51087065,-4.661294429,13,14.29491799,30.64376672,23.14394275,46.99300633
576.7809963,12.17050462,8.146971945,8.146971945,8.012199133,8.012199133,7.914541993,5.064955089,18.43583395,342.1162115,1.085714286,1.742857143,2.4,-0.63,320.121,2.976185124,12.15865169,-0.811307555,5,5.783244946,30.64376672,9.531400138,47.15488397
128.9546184,3.680739213,2.274215467,2.274215467,1.739210955,1.739210955,0.903073523,0.405898148,0.0,130.1218464,1.8,2.2,2.2,-0.2,124.051,3.53,10.24869284,0.181921767,2,17.74406608,19.26246487,4.794537184,26.33333333
149.1036009,3.707106781,1.427730943,5.004680089,0.539773639,3.690815479,2.039601006,0.0,13.92666351,167.9823745,1.153846154,1.615384615,1.615384615,0.07,163.001,8.610843344,9.759907407,-4.602615741,13,14.29491799,0.0,9.088795447,6.413855683
483.7744826,6.4150149,3.713500452,3.713500452,2.879731297,2.879731297,2.198491645,1.261435039,0.0,153.0789786,1.454545455,2.090909091,3.090909091,-1.44,142.093,1.472716561,8.968148148,-0.695076058,4,0.0,25.3043057,6.420821623,6.426697531
1176.272566,19.60189852,15.67536665,18.26971409,13.27541894,18.3402182,11.36077428,7.98869347,0.0,600.4178603,0.884057971,1.52173913,2.188405797,-2.44,544.436,11.81985218,10.31264204,-0.887671485,2,0.0,107.1285913,4.794537184,89.83333333
76.10749561,3.553418013,1.766145489,1.766145489,1.766145489,1.766145489,0.908248291,0.105628402,5.969305288,105.0425931,1.5,2.166666667,2.166666667,-0.57,98.037,3.14,9.231481482,-0.868055556,3,5.969305288,0.0,0.0,26.83333333
1146.272867,28.94894517,19.67588457,24.38843853,12.88775817,18.99612779,11.9220055,4.981648105,90.65893834,931.1625531,1.056603774,1.716981132,2.358490566,-2.65,887.349,15.02944459,12.69297455,-5.166480874,29,69.14135342,96.04387445,50.69749222,114.6622429
1035.562064,17.74281982,12.04374679,15.06948864,9.394133355,12.22379496,6.25267736,3.272999783,101.9610511,484.238058,0.407692308,0.784615385,1.044642857,-1.38,448.215,6.74638406,12.41283614,-5.44742423,21,15.64539425,75.70690909,31.96194817,87.50999696
133.7744375,4.03658126,2.304340372,2.304340372,1.615167728,1.615167728,0.738295074,0.304056349,17.91832585,132.0534921,1.555555556,2.0,2.111111111,-1.1,124.055,3.479710145,9.993055556,-1.214074074,5,11.87648502,18.88348408,9.589074368,34.16666667
1745.807133,25.36078934,16.67588457,21.58222236,12.93640996,14.74122173,11.22106914,4.981648105,90.65893834,867.131253,1.056603774,1.716981132,2.358490566,-2.44,827.294,13.26448713,12.69297455,-5.515938966,30,69.14135342,173.5763855,50.69749222,120.7678244
201.0384684,5.485269665,3.675670458,3.675670458,2.627209956,2.627209956,1.55720411,0.924663933,12.01114612,194.0426527,1.5,2.0,2.4,-0.98,184.106,3.691708027,11.2380483,-1.195115741,5,11.87648502,18.88348408,4.794537184,41.66666667
245.7909309,7.43042811,4.71624163,4.71624163,3.323218194,3.323218194,2.579511904,0.632063625,45.13547137,205.0738932,1.333333333,2.083333333,2.416666667,-0.24,194.125,2.923514785,10.36860654,-1.739073654,9,5.907179729,24.41586555,4.736862954,44.5
578.3800205,13.2536913,10.08906631,10.08906631,8.447651504,8.447651504,5.744086983,2.172949534,12.01114612,402.3497807,0.925925926,1.555555556,2.111111111,-0.92,356.295,11.81985218,10.8578905,-0.565125242,4,5.783244946,97.3181555,4.794537184,61.81342782
224.3672689,5.574586063,3.431698411,3.431698411,2.326116335,2.326116335,1.86705949,1.081733811,6.103966388,146.0579088,1.571428571,2.0,2.0,-0.09,136.062,1.263005122,8.95662037,-0.447962963,4,0.0,0.0,0.0,28.83333333
325.9728677,6.092224153,4.316853028,4.316853028,3.310405324,3.310405324,2.28156956,1.48766625,11.75255023,203.0582431,1.375,2.0,2.5,-1.81,194.125,2.484272212,10.76485572,-1.595988022,7,11.75255023,12.46266245,16.00989599,52.83333333
40.15772188,2.27005561,1.0975121,1.0975121,0.551852426,0.551852426,0.135260401,0.0,12.57618725,76.01604399,1.8,2.0,2.0,-0.57,72.019,5.43,9.118055556,-1.189814815,3,5.969305288,0.0,4.794537184,22.16666667
378.0184384,10.9113027,7.034032422,7.034032422,5.396326807,5.396326807,4.508923618,2.08429258,32.62713496,342.1162115,1.142857143,1.785714286,2.642857143,-0.4,320.121,3.201490511,11.25364182,-4.914178634,11,15.64539425,24.85665557,15.50961707,52.83333333
862.2099983,11.6690351,8.445037991,8.445037991,5.530636107,5.530636107,3.868930007,1.117618325,54.20055068,314.0684262,1.0,1.733333333,2.366666667,-1.63,294.051,2.992733564,12.25275251,-1.909054049,8,11.16387794,24.53980033,4.736862954,64.76772813
